birth_year,profile,photo,name,id,birth_day,birth_month,country_id
1986,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3022879-janis-strenga.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3022879.jpg,janis strenga,3022879,05,02,LAT
1988,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3022865-oskars-melbardis.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3022865.jpg,oskars melbardis,3022865,16,02,LAT
1993,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3036378-boris-vain.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036378.jpg,boris vain,3036378,11,03,MON
1993,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3036266-rudy-rinaldi.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036266.jpg,rudy rinaldi,3036266,18,08,MON
1988,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3036166-maxim-andrianov.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036166.jpg,maxim andrianov,3036166,27,02,OAR
1991,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3036189-ruslan-samitov.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036189.jpg,ruslan samitov,3036189,11,07,OAR
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3036192-alexey-stulnev.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036192.jpg,alexey stulnev,3036192,12,12,OAR
1989,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3036178-vasiliy-kondratenko.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036178.jpg,vasiliy kondratenko,3036178,02,09,OAR
1988,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3016851-krzysztof-tylkowski.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3016851.jpg,krzysztof tylkowski,3016851,25,02,POL
1990,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3016850-mateusz-luty.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3016850.jpg,mateusz luty,3016850,01,01,POL
1998,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3025355-mihai-cristian-tentea.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025355.jpg,mihai cristian tentea,3025355,30,12,ROU
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3034429-clemens-bracher.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034429.jpg,clemens bracher,3034429,25,01,SUI
1991,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3034644-michael-kuonen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034644.jpg,michael kuonen,3034644,10,06,SUI
1983,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3034708-rico-peter.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034708.jpg,rico peter,3034708,13,09,SUI
1991,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3034512-simon-friedli.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034512.jpg,simon friedli,3034512,22,07,SUI
1994,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3013096-codie-bascue.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3013096.jpg,codie bascue,3013096,13,07,USA
1989,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3013143-samuel-mc-guffie.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3013143.jpg,samuel mc guffie,3013143,16,10,USA
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3017865-hakeem-abdul-saboor.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3017865.jpg,hakeem abdul-saboor,3017865,07,11,USA
1985,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3015024-nick-cunningham.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3015024.jpg,nick cunningham,3015024,08,05,USA
1991,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3013176-evan-weinstock.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3013176.jpg,evan weinstock,3013176,30,10,USA
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3023197-justin-olsen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023197.jpg,justin olsen,3023197,16,04,USA
1992,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3011158-hayden-smith.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3011158.jpg,hayden smith,3011158,28,03,AUS
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3011157-lachlan-reidy.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3011157.jpg,lachlan reidy,3011157,07,07,AUS
1991,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3023395-danut-ion-moldovan.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023395.jpg,danut ion moldovan,3023395,18,03,AUT
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3023378-ekemini-bassey.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023378.jpg,ekemini bassey,3023378,22,10,AUT
1990,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3023398-marco-rangl.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023398.jpg,marco rangl,3023398,07,05,AUT
1990,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3023382-markus-glueck.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023382.jpg,markus glueck,3023382,15,02,AUT
1982,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3019288-odirlei-pessoni.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3019288.jpg,odirlei pessoni,3019288,01,07,BRA
1996,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3019289-rafael-souza-da-silva.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3019289.jpg,rafael souza da silva,3019289,22,07,BRA
1982,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3025498-jesse-lumsden.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025498.jpg,jesse lumsden,3025498,03,08,CAN
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3025515-oluseyi-smith.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025515.jpg,oluseyi smith,3025515,21,02,CAN
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3025512-bryan-barnett.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025512.jpg,bryan barnett,3025512,10,02,CAN
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3025493-ben-coakwell.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025493.jpg,ben coakwell,3025493,25,06,CAN
1992,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3025505-cameron-stones.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025505.jpg,cameron stones,3025505,05,01,CAN
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3025506-joshua-kirkpatrick.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025506.jpg,joshua kirkpatrick,3025506,13,06,CAN
1994,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3023319-shao-yijun.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023319.jpg,shao yijun,3023319,30,11,CHN
1994,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3027665-antonio-zelic.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027665.jpg,antonio zelic,3027665,05,06,CRO
1981,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3027653-mate-mezulic.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027653.jpg,mate mezulic,3027653,15,07,CRO
1983,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3042118-david-egydy.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3042118.jpg,david egydy,3042118,16,02,CZE
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3042123-dominik-suchy.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3042123.jpg,dominik suchy,3042123,13,11,CZE
1983,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3042122-jan-stoklaska.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3042122.jpg,jan stoklaska,3042122,07,02,CZE
1993,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3042127-jan-sindelar.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3042127.jpg,jan sindelar,3042127,03,11,CZE
1990,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3042120-jaroslav-kopriva.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3042120.jpg,jaroslav kopriva,3042120,23,10,CZE
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3023824-loic-costerg.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023824.jpg,loic costerg,3023824,09,05,FRA
1992,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3023822-vincent-castell.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023822.jpg,vincent castell,3023822,02,01,FRA
1985,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3023873-vincent-ricard.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023873.jpg,vincent ricard,3023873,02,07,FRA
1989,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3036481-greg-cackett.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036481.jpg,greg cackett,3036481,14,11,GBR
1996,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3036487-nick-gleeson.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036487.jpg,nick gleeson,3036487,18,10,GBR
1984,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3036492-andrew-matthews.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036492.jpg,andrew matthews,3036492,26,10,GBR
1986,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3036496-ben-simons.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036496.jpg,ben simons,3036496,13,11,GBR
1981,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3036483-lamin-deen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036483.jpg,lamin deen,3036483,17,06,GBR
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3036495-toby-olubi.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036495.jpg,toby olubi,3036495,24,09,GBR
1989,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3029580-christian-rasp.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029580.jpg,christian rasp,3029580,29,09,GER
1986,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3029519-candy-bauer.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029519.jpg,candy bauer,3029519,31,07,GER
1986,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3029545-martin-grothkopp.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029545.jpg,martin grothkopp,3029545,21,06,GER
1985,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3029582-alexander-roediger.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029582.jpg,alexander roediger,3029582,14,05,GER
1989,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3029533-eric-franke.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029533.jpg,eric franke,3029533,16,08,GER
1979,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3029562-kevin-kuske.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029562.jpg,kevin kuske,3029562,04,01,GER
1985,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3023888-francesco-costa.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023888.jpg,francesco costa,3023888,28,05,ITA
1994,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3023935-lorenzo-bilotti.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023935.jpg,lorenzo bilotti,3023935,21,09,ITA
1982,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3023885-simone-bertazzo.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023885.jpg,simone bertazzo,3023885,19,08,ITA
1991,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3023897-simone-fontana.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023897.jpg,simone fontana,3023897,07,05,ITA
1989,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3040476-jun-junglin.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040476.jpg,jun junglin,3040476,27,01,KOR
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3040466-kim-donghyun.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040466.jpg,kim donghyun,3040466,12,11,KOR
1989,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3022883-arvis-vilkaste.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3022883.jpg,arvis vilkaste,3022883,08,04,LAT
1984,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3022851-daumants-dreiskens.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3022851.jpg,daumants dreiskens,3022851,28,03,LAT
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3022862-helvijs-lusis.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3022862.jpg,helvijs lusis,3022862,14,01,LAT
1990,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3022855-janis-jansons.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3022855.jpg,janis jansons,3022855,25,05,LAT
1993,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3036174-alexey-zaitsev.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036174.jpg,alexey zaitsev,3036174,17,09,OAR
1993,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3098126-arnold-zdebiak.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3098126.jpg,arnold zdebiak,3098126,11,05,POL
1991,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3016853-grzegorz-kossakowski.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3016853.jpg,grzegorz kossakowski,3016853,05,02,POL
1991,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3016852-lukasz-miedzik.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3016852.jpg,lukasz miedzik,3016852,02,04,POL
1985,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3031599-dorin-alexandru-grigore.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3031599.jpg,dorin alexandru grigore,3031599,01,08,ROU
1989,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3025299-florin-cezar-craciun.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025299.jpg,florin cezar craciun,3025299,27,06,ROU
1977,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3118193-levente-andrei-bartha.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3118193.jpg,levente andrei bartha,3118193,08,03,ROU
1984,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3118192-paul-septimiu-muntean.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3118192.jpg,paul septimiu muntean,3118192,04,10,ROU
1994,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3034631-alain-knuser.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034631.jpg,alain knuser,3034631,07,12,SUI
1987,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3034399-fabio-badraun.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034399.jpg,fabio badraun,3034399,04,10,SUI
1984,https://www.olympic.org/pyeongchang-2018/results/en/bobsleigh/athlete-profile-n3034667-martin-meier.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034667.jpg,martin meier,3034667,27,04,SUI
